Date,Temperature at 2 meters (c),Precipitation Corrected (mm/day),Specific Humidity at 2 Meters (g/kg),Wind Direction at 2 Meters (Degrees),Wind Speed at 2 Meters (m/s),Root Zone Soil Wetness
20/03/2012,24.59,0.0,3.2,239.1,2.95,0.34
21/03/2012,20.88,0.0,1.3,319.3,3.56,0.34
22/03/2012,21.31,0.0,1.46,316.6,3.48,0.33
23/03/2012,23.12,0.0,1.78,309.1,2.8,0.33
24/03/2012,25.24,0.0,2.18,311.1,2.61,0.33
25/03/2012,25.9,0.0,2.76,316.0,2.26,0.33
26/03/2012,27.64,0.0,3.4,92.5,1.41,0.33
27/03/2012,25.84,0.0,4.92,340.0,1.56,0.33
28/03/2012,26.8,0.0,4.43,321.7,2.67,0.33
29/03/2012,26.21,0.0,4.19,308.0,3.81,0.33
30/03/2012,27.6,0.0,3.73,308.7,2.0,0.33
31/03/2012,28.58,0.0,3.73,113.4,1.97,0.33
01/04/2012,28.22,0.0,4.48,109.3,1.8,0.33
02/04/2012,30.24,0.0,5.26,83.3,0.99,0.33
03/04/2012,31.66,0.0,5.53,36.4,1.32,0.33
04/04/2012,31.17,0.0,5.43,327.8,2.34,0.33
05/04/2012,30.63,0.0,4.7,318.0,1.82,0.33
06/04/2012,30.93,0.12,5.2,125.6,1.14,0.33
07/04/2012,29.74,0.0,4.27,42.0,1.14,0.33
08/04/2012,30.28,0.0,4.1,317.8,2.31,0.33
09/04/2012,31.02,0.0,4.96,314.0,2.1,0.33
10/04/2012,30.79,5.19,6.59,290.2,2.2,0.33
11/04/2012,28.88,3.85,8.98,102.0,2.21,0.34
12/04/2012,27.66,0.19,7.8,67.8,1.51,0.34
13/04/2012,26.62,3.42,8.18,66.8,2.06,0.35
14/04/2012,23.83,1.99,9.64,286.2,1.8,0.35
15/04/2012,25.34,0.11,8.52,311.3,1.46,0.35
16/04/2012,27.31,0.59,8.14,299.2,1.82,0.34
17/04/2012,27.0,4.7,9.39,281.6,1.34,0.35
18/04/2012,28.1,0.0,8.69,313.9,1.86,0.35
19/04/2012,29.29,0.0,7.97,301.6,2.38,0.34
20/04/2012,29.32,0.0,8.89,284.9,3.56,0.34
21/04/2012,28.23,0.0,7.98,305.5,2.98,0.34
22/04/2012,28.28,0.71,7.0,286.1,2.11,0.34
23/04/2012,28.78,0.7,8.08,301.6,1.88,0.34
24/04/2012,29.8,0.0,7.15,307.8,1.87,0.34
25/04/2012,30.22,0.08,7.39,287.4,1.75,0.34
26/04/2012,30.81,0.06,7.1,306.7,1.42,0.34
27/04/2012,29.71,1.28,7.03,306.2,2.78,0.34
28/04/2012,30.55,0.46,7.05,291.5,2.35,0.34
29/04/2012,30.29,2.15,7.45,342.4,0.76,0.34
30/04/2012,29.79,0.81,6.74,343.8,1.89,0.34
01/05/2012,29.29,0.02,5.58,331.8,2.68,0.34
02/05/2012,29.01,0.0,5.32,329.9,2.94,0.34
03/05/2012,29.89,0.0,4.99,314.0,2.4,0.33
04/05/2012,31.66,0.0,4.93,359.2,1.16,0.33
05/05/2012,32.35,0.0,4.97,141.1,1.58,0.33
06/05/2012,32.01,0.23,5.42,67.1,2.05,0.33
07/05/2012,33.85,0.0,6.19,309.5,2.0,0.33
08/05/2012,35.15,0.0,6.76,321.4,2.71,0.33
09/05/2012,35.83,0.0,6.6,311.1,1.96,0.33
10/05/2012,36.52,0.0,7.15,280.7,1.36,0.33
11/05/2012,35.31,1.45,9.34,240.3,1.66,0.33
12/05/2012,34.73,0.7,8.93,146.6,2.06,0.34
13/05/2012,33.73,1.75,8.69,287.9,2.42,0.34
14/05/2012,33.36,0.0,6.72,292.9,3.58,0.34
15/05/2012,33.45,0.16,6.7,288.8,2.88,0.34
16/05/2012,35.08,0.0,5.93,293.7,2.3,0.33
17/05/2012,34.99,0.59,6.36,279.9,2.29,0.33
18/05/2012,34.25,0.0,7.58,292.4,3.96,0.33
19/05/2012,34.04,0.0,5.38,291.7,2.89,0.33
20/05/2012,34.98,0.21,5.55,285.0,2.29,0.33
21/05/2012,35.1,0.53,4.84,293.7,1.91,0.33
22/05/2012,35.37,0.0,4.87,300.7,2.6,0.33
23/05/2012,34.87,0.0,4.4,315.4,3.13,0.33
24/05/2012,35.47,0.0,4.11,314.7,4.09,0.33
25/05/2012,36.67,0.0,5.14,286.2,2.56,0.33
26/05/2012,36.66,0.0,6.5,287.6,3.59,0.33
27/05/2012,35.39,0.0,5.53,307.3,3.28,0.33
28/05/2012,35.69,0.0,4.93,297.0,2.46,0.33
29/05/2012,37.02,0.0,4.42,305.1,2.77,0.33
30/05/2012,37.58,0.0,3.7,298.2,3.58,0.33
31/05/2012,38.61,0.0,6.18,276.9,3.86,0.33
01/06/2012,39.45,0.0,7.32,284.4,3.51,0.33
02/06/2012,39.24,0.6,7.41,280.8,3.94,0.33
03/06/2012,38.62,0.14,7.01,281.3,3.94,0.33
04/06/2012,38.59,0.04,8.04,280.1,3.54,0.33
05/06/2012,38.24,1.85,8.37,276.7,2.96,0.33
06/06/2012,34.64,6.63,12.04,320.5,2.44,0.34
07/06/2012,35.04,0.45,10.16,274.8,2.29,0.34
08/06/2012,35.09,0.0,9.22,294.1,2.38,0.34
09/06/2012,36.32,0.0,8.77,304.0,3.49,0.34
10/06/2012,36.9,0.05,8.14,295.0,3.39,0.34
11/06/2012,37.32,0.04,7.66,308.9,3.46,0.33
12/06/2012,37.6,0.0,6.6,309.5,2.57,0.33
13/06/2012,38.23,0.0,6.57,296.5,2.81,0.33
14/06/2012,38.78,0.0,6.47,304.8,3.84,0.33
15/06/2012,38.07,0.0,6.25,299.4,3.37,0.33
16/06/2012,38.61,0.0,7.3,289.0,3.83,0.33
17/06/2012,39.47,0.03,8.49,282.0,3.51,0.33
18/06/2012,39.42,2.7,10.58,283.2,2.82,0.34
19/06/2012,38.64,0.23,9.03,297.0,3.17,0.34
20/06/2012,38.76,0.0,7.54,296.5,3.64,0.33
21/06/2012,39.83,0.0,8.31,284.6,4.67,0.33
22/06/2012,40.27,0.01,10.0,271.0,4.31,0.33
23/06/2012,39.49,1.72,10.57,263.4,3.24,0.33
24/06/2012,39.46,1.29,10.88,278.7,3.96,0.34
25/06/2012,39.27,0.6,10.33,279.8,4.09,0.34
26/06/2012,38.42,1.05,10.56,279.8,4.4,0.34
27/06/2012,36.54,3.04,12.51,282.4,2.59,0.34
28/06/2012,37.3,1.8,11.44,301.0,3.01,0.34
29/06/2012,37.67,0.9,11.33,296.5,2.87,0.34
30/06/2012,37.8,1.05,10.84,297.6,3.01,0.34
01/07/2012,38.8,0.05,9.97,286.3,2.04,0.34
02/07/2012,37.97,5.04,12.57,85.2,1.56,0.34
03/07/2012,38.01,4.15,15.48,117.7,2.75,0.34
04/07/2012,36.26,0.68,16.05,126.9,3.37,0.34
05/07/2012,38.14,0.04,15.03,188.9,2.54,0.34
06/07/2012,34.69,16.05,18.25,183.0,3.17,0.35
07/07/2012,30.35,7.11,18.68,122.3,3.27,0.37
08/07/2012,33.03,1.88,16.85,130.2,2.15,0.37
09/07/2012,33.5,1.86,17.98,126.1,2.53,0.37
10/07/2012,30.85,17.19,19.93,91.5,1.98,0.39
11/07/2012,30.51,14.78,19.97,114.7,3.13,0.41
12/07/2012,32.62,4.16,19.36,169.3,1.45,0.42
13/07/2012,33.23,9.9,19.15,256.5,2.19,0.43
14/07/2012,31.35,7.3,18.63,254.3,2.74,0.44
15/07/2012,32.99,0.41,16.5,268.5,2.56,0.43
16/07/2012,34.03,0.08,16.78,275.6,2.25,0.43
17/07/2012,35.1,0.04,15.8,281.7,3.16,0.42
18/07/2012,35.77,0.09,15.41,279.6,4.14,0.41
19/07/2012,35.99,0.19,14.97,273.0,3.93,0.41
20/07/2012,34.73,7.17,17.46,247.4,1.26,0.41
21/07/2012,34.38,1.93,17.8,161.8,1.3,0.41
22/07/2012,35.03,0.79,16.91,230.2,1.57,0.41
23/07/2012,35.75,4.21,16.25,238.7,1.45,0.41
24/07/2012,34.71,4.05,15.49,241.2,2.1,0.41
25/07/2012,33.56,5.13,17.37,178.2,1.98,0.41
26/07/2012,32.77,0.1,17.6,143.0,2.21,0.41
27/07/2012,32.8,5.66,17.82,177.6,1.64,0.41
28/07/2012,32.25,0.8,17.13,161.7,1.91,0.41
29/07/2012,33.31,3.04,17.25,168.9,2.16,0.41
30/07/2012,32.17,6.32,17.68,179.7,2.3,0.42
31/07/2012,32.2,5.17,16.56,196.3,1.19,0.42
01/08/2012,33.91,3.19,15.09,272.8,2.29,0.42
02/08/2012,34.64,0.72,14.5,258.8,3.16,0.42
03/08/2012,34.29,2.78,15.0,227.3,2.56,0.41
04/08/2012,30.75,15.24,18.22,129.7,2.89,0.43
05/08/2012,32.59,0.14,16.95,135.9,1.48,0.43
06/08/2012,33.29,1.55,16.42,164.6,1.54,0.43
07/08/2012,31.78,19.05,17.87,231.9,1.41,0.43
08/08/2012,28.81,14.13,19.14,257.6,1.03,0.46
09/08/2012,31.5,2.84,18.02,240.1,1.96,0.47
10/08/2012,30.33,1.22,18.56,179.5,0.85,0.47
11/08/2012,30.99,20.76,18.69,204.2,0.84,0.48
12/08/2012,30.52,3.33,18.83,117.6,1.45,0.49
13/08/2012,29.99,4.36,19.33,121.2,2.47,0.49
14/08/2012,28.68,6.7,20.47,122.2,2.22,0.49
15/08/2012,29.44,6.86,19.82,126.4,2.04,0.5
16/08/2012,30.4,2.3,18.63,164.8,2.09,0.5
17/08/2012,31.01,5.92,18.79,260.0,2.01,0.49
18/08/2012,31.3,10.84,19.11,262.9,1.98,0.5
19/08/2012,31.05,5.59,19.96,255.1,0.98,0.51
20/08/2012,28.63,25.86,19.07,254.6,1.63,0.52
21/08/2012,27.05,35.36,20.15,157.5,1.15,0.58
22/08/2012,27.01,27.61,20.04,163.0,2.1,0.63
23/08/2012,27.78,6.08,20.09,195.8,1.4,0.64
24/08/2012,27.93,9.64,20.5,244.9,1.62,0.64
25/08/2012,27.66,8.26,20.47,254.2,1.52,0.64
26/08/2012,27.85,8.66,20.54,283.6,1.13,0.65
27/08/2012,27.93,16.9,20.95,121.0,1.04,0.66
28/08/2012,28.32,17.53,20.96,131.6,0.89,0.68
29/08/2012,29.09,8.32,21.18,186.9,0.67,0.69
30/08/2012,28.65,2.78,21.3,192.3,1.12,0.69
31/08/2012,28.66,1.49,20.65,223.8,1.28,0.68
01/09/2012,29.0,0.28,20.6,220.5,1.02,0.67
02/09/2012,28.77,8.22,20.93,216.9,1.47,0.67
03/09/2012,28.35,2.69,20.8,186.8,1.41,0.67
04/09/2012,27.1,9.14,20.54,121.6,1.59,0.67
05/09/2012,27.3,3.86,20.08,115.7,1.98,0.67
06/09/2012,27.25,0.47,19.7,110.1,2.62,0.66
07/09/2012,27.67,2.47,20.1,112.0,2.95,0.65
08/09/2012,27.48,3.62,20.25,133.6,2.32,0.65
09/09/2012,28.74,0.05,19.95,221.4,0.96,0.65
10/09/2012,28.99,0.07,20.09,233.2,1.38,0.64
11/09/2012,28.85,8.42,20.57,210.2,0.99,0.63
12/09/2012,28.77,5.95,20.3,241.9,1.42,0.63
13/09/2012,28.92,5.21,19.72,253.3,1.93,0.63
14/09/2012,28.56,11.41,20.26,257.3,2.73,0.63
15/09/2012,28.1,13.57,19.75,263.0,2.99,0.64
16/09/2012,27.67,10.54,19.13,257.9,2.45,0.65
17/09/2012,27.64,14.62,19.19,240.9,1.17,0.66
18/09/2012,26.77,5.17,18.69,263.3,1.48,0.66
19/09/2012,26.74,0.52,17.33,282.6,1.54,0.66
20/09/2012,25.36,0.0,14.65,281.9,2.15,0.65
21/09/2012,24.92,0.0,12.95,278.4,2.23,0.63
22/09/2012,24.96,0.0,13.21,276.6,1.88,0.62
23/09/2012,24.43,0.0,11.85,282.4,2.22,0.61
24/09/2012,23.9,0.0,12.03,284.9,2.39,0.6
25/09/2012,24.09,0.0,12.1,282.7,2.19,0.59
26/09/2012,24.29,0.0,12.39,286.4,2.09,0.58
27/09/2012,25.3,0.0,12.61,294.2,2.31,0.57
28/09/2012,25.52,0.0,12.48,286.4,1.55,0.56
29/09/2012,26.3,0.0,13.0,292.6,1.91,0.56
30/09/2012,25.85,0.66,11.64,292.4,2.02,0.55
01/10/2012,25.79,0.05,11.53,291.3,1.66,0.54
02/10/2012,26.8,0.0,11.79,288.0,1.46,0.53
03/10/2012,26.56,0.0,10.92,287.5,1.36,0.53
04/10/2012,25.39,0.0,9.76,282.7,1.93,0.52
05/10/2012,24.39,0.0,8.76,282.6,2.11,0.51
06/10/2012,25.0,0.0,8.96,291.6,1.46,0.51
07/10/2012,24.88,0.0,9.17,313.3,1.7,0.5
08/10/2012,24.72,0.0,9.29,301.5,1.79,0.49
09/10/2012,25.11,0.0,9.6,299.0,1.48,0.49
10/10/2012,25.34,0.0,9.23,311.5,0.93,0.48
11/10/2012,24.62,0.0,8.86,291.0,1.58,0.48
12/10/2012,24.25,0.0,8.78,271.9,1.34,0.48
13/10/2012,24.95,0.0,8.79,273.4,1.44,0.47
14/10/2012,24.81,0.0,8.87,266.7,1.8,0.47
15/10/2012,24.42,1.39,9.82,297.8,1.46,0.46
16/10/2012,24.08,0.0,9.16,288.3,1.42,0.46
17/10/2012,24.06,0.0,9.51,298.5,1.7,0.46
18/10/2012,24.03,0.0,8.59,294.5,1.61,0.45
19/10/2012,23.71,0.0,7.87,276.7,1.42,0.45
20/10/2012,23.93,0.02,7.55,282.8,0.97,0.45
21/10/2012,23.29,0.04,8.04,296.9,1.81,0.44
22/10/2012,22.45,0.0,8.0,292.0,1.61,0.44
23/10/2012,23.16,0.0,7.49,289.9,1.52,0.44
24/10/2012,21.53,3.76,7.86,280.0,1.58,0.44
25/10/2012,20.52,0.1,6.86,288.1,1.95,0.44
26/10/2012,20.43,0.0,5.69,272.0,1.08,0.44
27/10/2012,21.35,0.0,6.14,304.0,0.69,0.43
28/10/2012,21.2,0.0,6.84,290.1,1.15,0.43
29/10/2012,21.09,0.0,7.38,295.4,1.64,0.43
30/10/2012,21.22,0.0,7.26,299.1,1.74,0.43
31/10/2012,21.88,0.0,7.24,311.5,1.25,0.42
01/11/2012,21.7,0.0,7.25,296.2,1.47,0.42
02/11/2012,21.07,0.0,7.19,309.5,1.25,0.42
03/11/2012,20.91,0.0,7.26,294.4,1.37,0.42
04/11/2012,21.18,0.0,7.27,296.3,1.49,0.42
05/11/2012,21.15,0.0,7.11,305.2,1.21,0.42
06/11/2012,20.75,0.0,6.81,288.6,1.43,0.41
07/11/2012,19.81,0.0,6.27,293.3,2.2,0.41
08/11/2012,19.53,0.0,5.91,316.6,1.93,0.41
09/11/2012,20.68,0.0,5.55,290.0,1.41,0.41
10/11/2012,22.16,0.0,5.67,220.9,0.84,0.41
11/11/2012,20.8,0.0,6.38,301.5,1.3,0.4
12/11/2012,20.31,0.0,6.62,299.1,0.92,0.4
13/11/2012,19.11,0.0,6.57,291.1,1.33,0.4
14/11/2012,17.58,0.0,6.29,292.8,2.23,0.4
15/11/2012,17.76,0.0,5.59,299.4,1.87,0.4
16/11/2012,17.39,0.0,5.11,302.1,1.53,0.4
17/11/2012,17.71,0.0,5.08,304.0,1.55,0.4
18/11/2012,17.95,0.0,5.5,308.5,1.84,0.4
19/11/2012,18.02,0.0,5.41,298.7,2.02,0.39
20/11/2012,17.6,0.0,4.75,302.9,2.13,0.39
21/11/2012,16.95,0.0,3.92,284.7,1.65,0.39
22/11/2012,17.37,0.0,4.09,298.3,1.72,0.39
23/11/2012,16.63,0.0,4.13,288.4,1.35,0.39
24/11/2012,17.55,0.0,3.91,282.2,1.14,0.39
25/11/2012,16.59,0.0,4.72,307.8,2.56,0.39
26/11/2012,15.78,0.0,4.0,293.5,2.16,0.38
27/11/2012,15.45,0.0,3.73,296.3,2.71,0.38
28/11/2012,15.56,0.0,3.78,288.3,2.14,0.38
29/11/2012,16.84,0.55,4.83,273.9,1.69,0.38
30/11/2012,16.19,1.86,5.47,318.7,2.68,0.38
01/12/2012,14.41,0.0,3.33,301.7,2.31,0.38
02/12/2012,15.11,0.0,3.55,293.9,1.52,0.38
03/12/2012,14.77,0.0,3.3,299.4,1.78,0.38
04/12/2012,14.57,0.0,3.21,295.2,2.22,0.38
05/12/2012,14.63,0.0,3.04,290.6,2.39,0.38
06/12/2012,15.45,0.0,2.93,295.9,2.88,0.37
07/12/2012,14.41,0.0,2.82,285.6,2.88,0.37
08/12/2012,15.61,0.0,3.3,293.7,2.5,0.37
09/12/2012,16.9,0.0,4.29,287.1,1.85,0.37
10/12/2012,17.61,0.02,4.37,250.4,1.12,0.37
11/12/2012,15.82,2.33,5.87,115.6,1.51,0.37
12/12/2012,16.22,0.0,5.79,305.3,0.99,0.37
13/12/2012,16.44,1.41,4.89,149.6,2.03,0.37
14/12/2012,14.94,5.18,7.03,122.0,2.76,0.38
15/12/2012,15.84,0.26,7.12,301.2,0.94,0.38
16/12/2012,15.01,0.0,6.21,299.2,1.88,0.38
17/12/2012,14.65,0.0,4.55,299.5,3.57,0.38
18/12/2012,15.72,0.0,4.54,297.5,3.89,0.38
19/12/2012,15.32,0.0,4.03,306.6,4.47,0.38
20/12/2012,13.39,0.0,3.15,295.1,3.83,0.37
21/12/2012,12.68,0.0,3.27,294.0,2.4,0.37
22/12/2012,12.22,0.0,3.38,291.8,1.88,0.37
23/12/2012,12.7,0.0,3.31,211.4,0.96,0.37
24/12/2012,12.65,0.0,3.44,280.8,1.33,0.37
25/12/2012,11.69,0.0,3.8,297.0,1.84,0.37
26/12/2012,12.5,0.0,3.48,290.0,2.14,0.37
27/12/2012,12.67,0.0,3.19,221.9,1.23,0.37
28/12/2012,11.78,0.01,3.34,147.6,2.59,0.37
29/12/2012,12.0,0.01,4.07,221.8,1.44,0.37
30/12/2012,11.37,0.0,4.33,289.1,1.82,0.36
31/12/2012,11.06,0.0,4.3,298.2,1.84,0.36
01/01/2013,9.79,0.0,4.06,296.4,1.5,0.36
02/01/2013,9.25,0.0,3.58,294.5,1.81,0.36
03/01/2013,9.23,0.0,2.76,293.0,1.7,0.36
04/01/2013,9.44,0.0,2.57,299.7,1.7,0.36
05/01/2013,8.3,0.0,2.5,299.3,1.97,0.36
06/01/2013,7.36,0.0,2.16,302.7,1.58,0.36
07/01/2013,7.14,0.0,2.15,298.2,2.46,0.36
08/01/2013,8.44,0.0,2.12,296.9,3.23,0.36
09/01/2013,11.26,0.0,3.38,295.3,3.27,0.36
10/01/2013,12.06,0.0,3.77,293.3,3.69,0.36
11/01/2013,12.88,0.0,3.12,290.1,3.37,0.35
12/01/2013,15.94,0.0,4.61,253.6,1.26,0.35
13/01/2013,16.54,0.01,5.22,275.6,1.6,0.35
14/01/2013,13.08,0.0,3.02,296.1,1.78,0.35
15/01/2013,14.13,0.0,2.52,292.8,0.85,0.35
16/01/2013,14.36,0.16,4.15,132.0,1.14,0.35
17/01/2013,14.58,4.15,6.95,250.8,1.08,0.35
18/01/2013,11.55,35.16,7.29,267.9,1.73,0.41
19/01/2013,10.13,0.0,3.74,299.2,2.24,0.43
20/01/2013,9.66,0.0,3.47,299.4,2.43,0.42
21/01/2013,9.89,0.0,3.01,285.6,1.98,0.42
22/01/2013,9.87,0.0,2.98,275.4,1.47,0.42
23/01/2013,10.74,0.0,3.1,278.1,1.57,0.41
24/01/2013,11.09,0.0,3.96,292.5,1.9,0.41
25/01/2013,11.43,0.0,3.62,288.3,2.24,0.41
26/01/2013,11.64,0.0,3.43,290.4,2.53,0.41
27/01/2013,12.49,0.0,3.45,283.4,2.27,0.41
28/01/2013,14.03,0.0,3.95,281.6,1.76,0.41
29/01/2013,13.4,0.0,4.07,293.9,1.7,0.4
30/01/2013,14.22,0.0,4.01,276.5,1.14,0.4
31/01/2013,12.89,0.0,4.34,304.5,1.48,0.4
01/02/2013,14.96,0.0,4.55,296.2,1.62,0.4
02/02/2013,16.5,0.0,5.53,308.6,1.9,0.4
03/02/2013,14.98,1.64,6.13,238.5,1.05,0.4
04/02/2013,15.84,1.9,7.25,118.5,3.79,0.4
05/02/2013,14.03,42.24,9.44,130.5,3.38,0.45
06/02/2013,14.14,3.5,7.53,315.7,1.8,0.48
07/02/2013,12.61,0.0,5.2,299.0,2.46,0.48
08/02/2013,12.73,0.0,4.73,292.6,2.41,0.47
09/02/2013,12.63,0.0,4.4,273.1,1.66,0.47
10/02/2013,14.36,0.0,4.09,258.2,1.14,0.47
11/02/2013,14.87,0.0,4.56,289.4,1.39,0.46
12/02/2013,15.02,0.0,4.6,303.1,1.72,0.46
13/02/2013,15.84,0.0,5.04,300.5,2.26,0.46
14/02/2013,17.14,0.0,5.73,288.2,1.72,0.46
15/02/2013,15.36,1.77,6.94,127.4,2.29,0.45
16/02/2013,13.26,15.62,8.7,156.6,2.25,0.47
17/02/2013,14.45,1.61,8.21,220.8,1.24,0.48
18/02/2013,15.03,0.0,7.06,294.6,2.06,0.48
19/02/2013,15.89,0.0,6.04,296.3,1.88,0.47
20/02/2013,15.62,0.0,5.88,300.2,1.81,0.47
21/02/2013,15.53,2.76,7.06,193.5,1.36,0.47
22/02/2013,17.2,1.51,7.31,136.7,2.04,0.47
23/02/2013,17.77,10.68,9.0,119.3,1.85,0.48
24/02/2013,16.51,0.01,7.72,274.6,1.22,0.49
25/02/2013,16.7,0.0,6.19,265.6,1.43,0.48
26/02/2013,17.59,0.1,6.1,141.3,1.51,0.48
27/02/2013,17.52,1.2,6.53,200.8,2.05,0.47
28/02/2013,17.05,0.04,5.24,305.1,2.64,0.47
01/03/2013,16.5,0.0,4.78,303.7,4.05,0.47
02/03/2013,16.94,0.0,4.72,295.1,3.29,0.46
03/03/2013,18.3,0.0,5.66,295.4,2.65,0.46
04/03/2013,19.89,0.0,5.45,283.9,1.83,0.45
05/03/2013,20.54,0.0,5.56,298.3,1.42,0.45
06/03/2013,19.99,0.0,5.87,297.5,2.08,0.45
07/03/2013,20.24,0.0,5.98,290.6,2.02,0.44
08/03/2013,21.3,0.0,5.83,295.1,1.88,0.44
09/03/2013,23.39,0.0,5.84,287.2,1.48,0.43
10/03/2013,23.12,0.0,6.14,170.4,1.31,0.43
11/03/2013,23.31,0.0,6.51,272.2,1.08,0.43
12/03/2013,21.68,0.0,6.09,289.3,1.38,0.42
13/03/2013,21.84,0.06,6.76,312.3,1.36,0.42
14/03/2013,21.11,12.65,8.96,6.2,1.93,0.44
15/03/2013,20.91,0.0,7.46,306.9,1.76,0.44
16/03/2013,20.03,0.0,6.85,283.0,1.69,0.43
17/03/2013,20.86,0.0,5.89,296.6,2.02,0.43
18/03/2013,21.93,0.0,6.81,301.4,3.47,0.43
19/03/2013,23.53,0.0,7.41,294.4,2.97,0.42
20/03/2013,24.85,0.0,7.15,297.5,1.4,0.42
21/03/2013,24.46,0.18,7.63,312.6,2.87,0.42
22/03/2013,23.92,0.0,6.17,285.9,2.46,0.41
23/03/2013,26.29,0.07,6.43,147.2,1.79,0.41
24/03/2013,24.11,1.31,7.83,232.1,1.8,0.41
25/03/2013,22.54,0.01,7.11,304.6,3.05,0.4
26/03/2013,21.87,0.0,6.6,292.3,2.61,0.4
27/03/2013,23.66,0.0,6.36,283.8,1.83,0.4
28/03/2013,24.71,0.69,7.11,309.1,1.38,0.4
29/03/2013,23.58,4.44,8.66,28.6,0.96,0.4
30/03/2013,23.99,0.0,8.16,282.7,1.91,0.4
31/03/2013,24.95,0.0,7.54,276.8,1.89,0.39
01/04/2013,26.88,0.0,6.44,276.4,1.58,0.39
02/04/2013,27.86,1.11,6.47,335.7,0.87,0.39
03/04/2013,25.75,1.73,8.53,281.5,1.81,0.39
04/04/2013,25.31,0.0,6.0,309.9,3.57,0.39
05/04/2013,25.27,0.0,5.12,308.0,3.92,0.38
06/04/2013,25.88,0.0,4.88,306.3,3.6,0.38
07/04/2013,27.46,0.0,6.22,302.2,2.81,0.37
08/04/2013,28.43,0.0,7.07,289.1,2.3,0.37
09/04/2013,28.69,0.0,5.93,279.7,1.83,0.37
10/04/2013,28.51,0.22,7.55,304.3,1.99,0.36
11/04/2013,28.15,0.0,7.68,311.1,1.94,0.36
12/04/2013,28.18,0.0,7.63,292.2,1.82,0.36
13/04/2013,29.07,0.48,7.65,301.7,1.5,0.36
14/04/2013,29.71,0.27,8.23,282.5,1.59,0.35
15/04/2013,29.22,0.09,7.87,303.0,1.51,0.35
16/04/2013,31.64,0.0,6.39,237.8,2.87,0.35
17/04/2013,29.26,0.0,5.54,312.1,2.88,0.35
18/04/2013,30.55,0.0,4.48,248.5,1.11,0.34
19/04/2013,31.16,0.0,4.1,203.5,0.96,0.34
20/04/2013,30.64,0.06,4.45,164.1,1.79,0.34
21/04/2013,28.98,0.32,8.83,130.3,4.04,0.34
22/04/2013,27.73,0.04,9.05,156.6,2.6,0.34
23/04/2013,29.27,0.0,7.44,218.4,1.49,0.34
24/04/2013,31.19,0.01,7.91,280.1,2.01,0.34
25/04/2013,31.66,0.0,8.51,290.7,2.03,0.34
26/04/2013,32.24,0.02,8.9,300.8,1.8,0.34
27/04/2013,30.48,0.37,8.35,308.4,3.4,0.34
28/04/2013,30.72,0.0,6.92,294.9,4.15,0.33
29/04/2013,32.0,0.02,6.86,296.3,2.73,0.33
30/04/2013,32.86,0.06,7.16,299.5,2.84,0.33
01/05/2013,31.58,0.0,3.02,268.1,3.17,0.33
02/05/2013,30.24,0.0,3.12,283.8,3.44,0.33
03/05/2013,31.16,0.0,3.23,289.5,2.9,0.33
04/05/2013,33.77,0.0,3.13,205.8,1.62,0.33
05/05/2013,34.9,0.0,4.62,192.4,2.17,0.33
06/05/2013,34.79,0.0,4.81,230.6,1.92,0.33
07/05/2013,34.04,0.0,4.5,296.3,2.05,0.33
08/05/2013,34.71,0.0,5.07,296.6,2.81,0.33
09/05/2013,35.42,0.0,5.6,300.2,2.68,0.33
10/05/2013,35.6,0.0,5.89,251.8,2.41,0.33
11/05/2013,33.98,0.0,6.05,243.0,3.2,0.33
12/05/2013,32.4,1.11,8.61,252.1,1.98,0.33
13/05/2013,32.14,0.23,8.93,299.8,2.39,0.33
14/05/2013,33.52,0.0,7.39,293.5,2.5,0.33
15/05/2013,34.67,0.0,6.78,302.2,2.88,0.33
16/05/2013,35.26,0.0,5.8,291.5,2.78,0.33
17/05/2013,35.72,0.0,4.35,290.2,2.35,0.33
18/05/2013,35.97,0.0,3.33,299.4,1.61,0.33
19/05/2013,37.07,0.0,4.22,277.8,3.65,0.33
20/05/2013,37.66,0.0,4.55,258.5,3.33,0.33
21/05/2013,37.68,0.0,3.73,278.1,3.69,0.33
22/05/2013,37.55,0.0,4.01,274.5,3.84,0.33
23/05/2013,38.26,0.0,4.99,272.5,4.0,0.33
24/05/2013,39.01,0.0,5.09,276.2,4.02,0.33
25/05/2013,38.61,0.0,7.12,266.2,4.27,0.33
26/05/2013,37.29,0.0,7.34,243.6,3.49,0.33
27/05/2013,36.84,0.0,7.18,245.3,2.96,0.33
28/05/2013,36.23,0.25,4.22,274.9,2.61,0.33
29/05/2013,36.47,0.0,4.25,292.4,3.76,0.33
30/05/2013,36.27,0.0,3.5,290.8,2.21,0.33
31/05/2013,36.31,1.54,4.26,274.4,1.75,0.33
01/06/2013,34.47,0.0,6.24,157.6,2.78,0.33
02/06/2013,34.24,0.0,9.87,149.1,2.41,0.33
03/06/2013,36.82,0.0,9.7,187.1,1.71,0.33
04/06/2013,37.6,0.23,9.64,242.4,2.1,0.33
05/06/2013,39.26,0.0,8.59,270.7,1.98,0.33
06/06/2013,39.46,0.65,8.15,242.8,1.7,0.33
07/06/2013,37.34,4.46,11.75,182.5,2.64,0.34
08/06/2013,37.13,0.0,9.73,212.2,2.03,0.34
09/06/2013,37.83,0.76,11.21,233.9,1.62,0.34
10/06/2013,37.82,0.95,13.15,256.9,2.13,0.34
